Gene,BC01_normal,BC01_tumor,BC02_normal,BC02_tumor,BC03_normal,BC03_tumor,BC08_normal,BC08_tumor
EIF3KP1,,,,,0.1000000014901161,0.1000000014901161,,
EIF3KP2,,,,,0.1000000014901161,0.1000000014901161,,
EIF3L,0.6316666724781196,1.100000023841858,0.1750000013659397,0.1000000014901161,0.3100000011424224,1.100000023841858,,
EIF3LP1,,,,,0.3578703723226984,0.7269230782985687,,
EIF3LP2,,,,,0.4008333343253643,0.5781250006984919,,
EIF3LP3,,,,,0.359523810584236,0.7300000004470348,,
EIF3M,0.9702321252912328,1.1783232157391352,1.2807026079694537,1.0442091893923369,0.964416795111408,1.1452380955132968,1.125,1.180330969267139
EIF4A1,0.956042611136128,1.0398232376146497,1.222723473876972,1.0319691071588848,0.8500808920280813,0.9463768120909082,1.0,1.0751633986928104
EIF4A1P10,0.325000001117587,0.1000000014901161,0.2500000012417634,0.2500000012417634,0.1000000014901161,0.1000000014901161,,
EIF4A1P11,,,,,0.1500000014073318,0.6684210531805691,,
EIF4A1P2,0.3250000011175871,0.1000000014901161,,,0.1000000014901161,0.5272727303884246,,
EIF4A1P4,0.5500000007450581,0.2500000012417634,0.2000000013245476,0.1000000014901161,0.4000000009934106,0.7088235298938611,,
EIF4A1P5,,,,,0.1000000014901161,0.2800000011920929,,
EIF4A1P6,,,,,0.2250000012831555,0.1900000013411045,,
EIF4A1P7,0.800000000331137,0.5500000007450581,0.2000000013245476,0.1125000016763806,0.3303571439658602,0.5541666684051355,,
EIF4A1P8,,,,,0.1000000014901161,0.1000000014901161,,
EIF4A1P9,,,,,0.1000000014901161,0.3000000011589792,,
EIF4A2,0.9898564836567948,1.0924603137559166,1.1522484588702442,0.9359017974014592,0.8728453113913375,1.0072334075645224,1.3870967741935485,1.237885273972603
EIF4A3,1.0196240291687435,1.1379926147138966,1.1460718296877996,0.9310177650762368,0.9034913423323112,1.140241327239018,1.0,1.224074074074074
EIF4B,1.032424036904383,1.0243402811750355,1.2970698843013462,0.9860273002435884,0.831952316563975,1.0425441546897387,1.5666666666666669,1.459670372713851
EIF4BP1,,,,,1.0,1.0,,
EIF4BP2,,,,,0.1000000014901161,0.1000000014901161,,
EIF4BP3,0.7712500019619862,0.716666671137015,0.9388888896339468,0.7174242436509543,,,1.1428571428571428,1.1333333333333333
EIF4BP6,0.4833333361893892,0.2500000012417634,0.1000000014901161,0.1000000014901161,0.4750000008692344,0.5500000007450581,,
EIF4BP8,0.1000000014901161,0.1000000014901161,,,,,,
EIF4E,0.7603252984956452,1.1500000009313225,1.1427777715441254,0.6544877876464001,0.7329565915190926,0.9530303045881516,1.2857142857142858,1.1833333333333331
EIF4E2,1.0432612211724075,1.0809163573015956,1.2122335932221509,0.9739011041707044,0.9264797017274492,1.0261904781772977,1.2142857142857142,1.1673504273504274
EIF4E3,0.9754193682455274,1.240062108136112,1.1793327799919286,0.973756604299967,0.8901393641401515,0.9988505747811548,1.4,1.086111111111111
EIF4EBP1,1.079166676792683,1.6349999903390804,1.2083333283662796,0.9461683040156084,0.9008852270152078,0.951190477148408,1.25,1.222222222222222
EIF4EBP2,1.1053809531600702,1.1834303523732694,1.302622758429487,1.051876082224371,0.9990003925126572,1.0692568387157173,1.2857142857142858,1.2872591176939003
EIF4EBP3,,,,,,,1.0,1.0
EIF4ENIF1,0.9512500056065618,0.87750000115484,1.1658119732498105,0.8617424281088241,0.9122178872280818,1.0199999906122683,1.0,1.0476190476190477
EIF4G1,1.0069145505509232,1.1468161101468304,1.183284588947483,0.9916376503368154,0.9701833161825524,1.0631451129157867,1.3478260869565215,1.269506423258959
EIF4G2,0.9973913862363284,1.1099348414527153,1.3708204995973106,1.0728607105646506,1.290478487947081,1.2165013225983197,1.9285714285714288,1.7380119633744968
EIF4G3,1.0805208321272706,1.3088164362558197,1.079918309424097,1.027033666339324,0.946318983225661,1.2198412706927648,1.25,1.1494708994708995
EIF4H,0.9292795046496376,1.1580555556807668,1.1389907145418776,0.8524567670133053,0.8726350305900757,1.0473363780993483,1.125,1.233688617147264
EIF4HP1,1.0,0.1000000014901161,,,,,,
EIF5,0.9959112008794236,1.3002537458437926,1.3203534898790263,1.0625355154581135,1.025571044041677,1.1979266337602776,1.2142857142857142,1.252433591816532
EIF5A,1.0019249052278347,1.2628656504424156,1.4880287099378489,1.0809893147954188,0.8111240554092758,1.0030732862739418,1.411764705882353,1.515581844198196
EIF5A2,1.0958333392486428,1.2212499918416142,1.1047619075647424,1.077500010281801,0.7437037055060346,0.9733333341777324,,
EIF5AL1,0.5098690166228131,0.6550000005976465,0.5308956922245235,0.4176190499925897,0.4079080379457687,0.7230769235354204,1.2307692307692308,1.241263440860215
EIF5AP2,0.1000000014901161,0.1000000014901161,,,0.100000001490116,0.2800000011920929,,
EIF5B,1.10266582832388,1.2878897991909763,1.3854462649381558,1.199382597815199,1.0635341965691694,1.2515241538818656,1.25,1.4037433155080212
EIF5P1,0.4500000009106266,0.7333333417773247,0.6166666713025836,0.352500002272427,0.5264814826027479,0.8555555571284559,,
EIF6,1.0239341910667272,1.3512896924900513,1.2565293794770622,1.0134523883484126,0.8715554254018819,1.0885880079905803,1.1176470588235294,1.1607142857142858
ELAC1,0.941785714163312,1.3093750307646892,1.0444444550408258,1.1933333463139004,0.8239942548206578,1.3333333333333333,,
ELAC2,0.9892113212836048,1.150738641302186,1.2324915867963624,0.939924252456562,0.8640211681043976,0.9911111132966148,1.0,1.136904761904762
ELAVL1,0.9999214545407984,1.3315558838805863,1.241054828801895,0.9968428454247004,0.9522537160711568,0.9969696976913256,1.4444444444444444,1.1266666666666667
ELAVL3,,,,,0.1018518533695626,0.1066666682561238,,
ELAVL4,1.4666666984558103,1.0333333412806194,0.1000000014901161,0.7333333417773247,,,,
ELF1,0.9155155182408832,1.041000639035572,1.0321598652587447,0.9536674753606924,0.8980155628730028,1.0952713778151866,1.375,1.1389527458492976
ELF2,0.9802083389735536,1.243519734538144,1.197037041227759,1.005011944674784,0.9494147322951042,0.9435897447232507,1.4,1.2886363636363636
ELF3,1.0666666453083355,1.2145833366860943,,,1.377379747169254,0.1000000014901161,1.9090909090909087,2.333333333333333
ELF4,0.960389614482719,0.994209962679291,1.3117366881528043,0.9186358305196536,0.9533766256298596,0.9717391295277552,1.0,1.1957671957671956
ELF5,1.25,1.0,,,1.2359424924618796,0.7000000004967054,,
ELFN1,,,1.2000000476837158,0.825000012293458,0.9427350408719428,1.0,,
ELK1,0.9261842147328128,1.0749999962946666,1.0880036634894517,1.038895753333934,0.6520126833625027,1.0491379315740077,1.0,1.1666666666666667
ELK3,1.1421205984401814,1.1063645604523766,1.2329841222767792,1.0776976518018535,1.3267592570728115,1.1393790852960224,1.3333333333333333,1.1319444444444444
ELK4,0.9314430955690618,0.9611435110463986,1.1209286662883242,0.9162781991659756,0.9591605431226998,1.0068783067836964,1.0,1.196969696969697
ELL,1.0541992206343147,0.9863572343879156,1.1911033382024196,1.0094091639375002,0.8920967162444763,0.9572916672720264,1.5,1.1037037037037036
ELL2,0.8607954595104924,1.058333347334216,1.2080652574281314,0.9354300215466218,1.0080426609389004,0.9972222229396857,1.5,1.1416666666666666
ELL2P1,,,,,0.1000000014901161,1.0,,
ELMO1,0.934527082901162,1.2146649986972544,1.3039523792172236,1.0425887492386166,0.8646520180957475,1.007718579568824,1.0,1.1380341880341882
ELMO2,0.8940245000267955,0.9890046310635708,1.4010940209897156,0.8457772976936696,0.9105167378774984,1.0666666666882625,1.0,1.8435897435897437
ELMO3,1.0375000089406967,1.0666666825612383,,,0.7706862766587852,1.0,1.0,1.0
ELMOD1,,,,,0.1000000014901161,0.1000000014901161,,
ELMOD2,0.9619230869108464,1.0722222290933132,1.2805555452489192,0.9376717085929608,0.8597298807835668,1.2199999978144964,1.25,1.0
ELMOD3,1.1011217965195197,1.816388867878252,1.0177559772128957,0.952564113527782,0.7508371866152986,0.9461538490767664,1.0,1.0606060606060608
ELMSAN1,1.0345726500941903,1.030883842038762,0.823571431778726,0.9120494551496108,0.8016458794737602,0.8247126448342854,1.1,1.0476190476190477
ELN,1.3970833202203117,1.3666666746139526,1.575000002856056,1.230555572857459,1.4482701486667722,1.1166666621963184,,
ELOF1,0.8725463968035125,1.1747515313152728,1.088515421691291,0.940472634707159,0.8291850339651076,1.7644927523274354,1.0833333333333333,1.0350877192982455
ELOVL1,1.0285559049703366,1.4366492236335149,1.6569462298738058,0.972609617548852,0.9797955752466108,0.9772222232487467,1.4285714285714286,1.2615039281705949
ELOVL2,,,,,1.1987830708266565,0.4000000009934107,,
ELOVL4,0.600000012665987,0.2000000029802322,,,0.8619047632766149,1.0,,
ELOVL5,1.033145635465306,1.123760126365849,1.4927339049908304,1.0536835831379698,1.4750087948742965,1.080520393780096,1.2941176470588236,1.2873737373737375
ELOVL6,1.1012698494755324,1.267857136191534,1.0511111133155369,0.9140625142359308,0.8550109686811961,0.9703703713085916,1.0,1.0
ELOVL7,,,1.0499999942258,0.9333333534499008,1.0038095209215367,1.6100000001490116,,
ELP2,0.9592110971617144,1.23546456222701,0.9698412741360428,0.9970692834741728,0.8877059431247661,1.1097222236502502,1.0,1.0666666666666669
ELP3,0.9078409070445396,0.944494052069439,1.3492877615843912,0.887188602677432,0.9710676563635472,1.1803921575055405,1.1666666666666667,1.037037037037037
ELP4,1.0651190549489995,1.3583333442608516,1.1847222345984645,0.9712500006891788,0.9236583257089936,1.25,1.0,1.130952380952381
ELP5,0.9931637841635644,1.340833346048991,1.4461307228877651,1.0177083421602018,0.8791117728984358,0.9631578973249384,1.2857142857142858,1.0925925925925926
ELP6,0.9840064118807323,1.3358333478992184,1.165925928619173,0.8290476213312811,0.8868722755064781,1.048611113284197,1.25,1.0
EMB,1.0995202617208566,1.0838091714991682,1.2244201165746558,1.09043547744802,0.8712320918984532,1.0375696777126262,,
EMBP1,0.6208333374621967,0.7375000004346173,0.3761904807317824,0.3428571451455354,0.5200000007947286,0.354545457796617,,
EMC1,0.9350000084067384,1.0419642869493968,1.0882041781185352,0.9543137269977212,0.8259179512603204,0.8656250010244548,1.0,1.111111111111111
EMC10,1.0128958600003266,1.3740090022335492,1.244930006288439,1.05703062369875,0.9811858256979588,1.0706349218648576,1.8148148148148149,1.2972806693736925
EMC2,0.9952777815095726,1.0111111191411812,1.2597222282654708,0.5849780724449246,0.8428260827192822,1.0274509822621063,1.1111111111111112,1.0
EMC3,1.00942377735051,1.6317857108874216,1.1633333380851478,1.1388678370801375,0.8761814264956068,0.9842592573690192,1.318181818181818,1.0381263616557734
EMC3-AS1,0.9305555573147204,1.0749999955296516,1.7944444393118222,1.025000022103389,0.8727777822445782,0.8687500017695129,1.0,1.0
EMC4,1.0317603144479517,1.3717141039540637,1.144880949035502,1.0302099163701293,0.9962320934195904,1.1347474735192578,1.5238095238095235,1.253454353904129
EMC6,0.970632680784911,1.0315277822936575,1.4384511947105023,1.089685891421878,0.9454024205329185,1.0020202009214296,1.0,1.121031746031746
EMC7,1.031950280454932,1.295097403079513,1.273565325076363,0.9569717492574152,1.0004206115712346,1.1763532782382098,1.0714285714285714,1.076388888888889
EMC8,0.945535719926868,1.5141666715248272,1.3624999883556457,0.8534970303853263,0.8795296627804831,0.8718750004967054,1.0,1.1814814814814816
EMC9,1.7446969579340834,1.5055555370118885,2.0911111143728096,1.0851851966645982,0.8804460402206477,1.066666666832235,1.25,1.0833333333333333
EMCN,2.099999964237213,1.6999999769032,2.469743589254526,1.7795454269331514,1.3870502181061717,1.2315789455907389,,
EMD,1.0420945136397424,1.4695862173820833,1.2639787791678003,1.018254480794277,0.8822804976900187,1.1240909096418006,1.391304347826087,1.1555555555555557
EME1,,,,,0.7055555573768086,1.0,,
EME2,0.9361111198862394,1.050000011920929,1.0885714346454256,1.0197916680015624,0.8261111104515968,0.9555555569628874,,
EMG1,0.8929402873594963,1.1439583373743862,1.1761904713062066,0.9905555630309716,0.8496865225225102,0.9619047631110464,1.6666666666666667,1.0
EMID1,1.4999999701976776,1.1833333174387612,,,0.799611500185779,0.7000000004967054,,
EMILIN1,0.9062499944120646,1.2833333338300388,1.3999999960263572,1.0250000031664968,1.3370912874759118,1.3800000024338563,1.3333333333333333,1.0
EMILIN2,0.9291161692673058,1.05473484719793,1.527163749541107,0.9748917798132704,1.028791336856459,1.1956668650704418,1.0,1.2699999999999998
EML1,0.5500000069538752,0.5500000007450581,1.400000015894572,1.2388888626462882,0.9221133294521322,0.9727272727724277,,
EML2,0.9553333357047468,1.2923168613926777,1.104793024746486,1.0425892860273875,0.8901175249468537,1.0538461548395646,1.0,1.0256410256410255
EML2-AS1,0.9933333304193284,1.887351222702169,1.5300000096981723,1.5391534581859274,0.935000006109476,1.4400000050663948,,
EML3,1.0674363002462142,1.308290698738363,1.3232721518040045,1.0152688245281518,0.935829434102248,0.961437908311685,1.2857142857142858,1.0238095238095235
EML4,1.0481345445609005,1.2374849031096693,1.2651289937821233,0.9165461892243016,0.8830645527167343,1.0922236233141651,1.0,1.2215279000176025
EML5,1.0,0.1500000022351741,1.0,1.3333333333333333,,,,
EML6,1.0,1.399999976158142,,,0.5083333421498537,0.5500000007450581,,
EMP1,1.4786111047228023,0.1000000014901161,2.640744397298652,1.2595747435494626,1.3205349758374716,1.3147667177318954,1.1666666666666667,1.3634259259259258
EMP2,1.6522321326791176,1.2388888984504671,1.00641024690599,1.6333811724894165,1.062489746342033,0.998484847672058,3.7058823529411766,1.4642857142857142
EMP3,0.9260232863079244,1.1018090874642867,1.106050154951289,0.8623483995200136,0.8044725006247354,1.2784033145043912,1.0,1.3886599511599511
EMX2,,,0.1000000014901161,1.0,0.3148484863308133,0.1529411778730504,,
EMX2OS,1.083333329608043,0.5500000007450581,1.6500000357627869,0.1000000014901161,,,,
ENAH,1.2437499882653356,0.9833333355685075,1.733333325717184,1.269871794206735,1.1147672106072888,0.9764705902221156,1.3448275862068966,1.0
ENC1,0.8500000182539225,0.7000000004967054,1.1404040526910475,1.099166666592161,0.8362698422005725,0.6142857149243355,1.2,1.142857142857143
ENDOD1,0.9104166790687788,1.0991666696965694,1.1382575754612458,1.295595253826607,0.9308835744662908,1.2499999965814983,1.0,1.0555555555555556
ENDOG,1.220833322964609,1.269791673636064,1.4472222301695084,1.0687500005587935,0.9901207590008904,0.980000001564622,1.2,1.0666666666666669
ENDOU,,,,,0.5500000007450581,1.0,,
ENDOV,0.9857007623791244,1.3005952321525132,1.0111111100349162,0.886666668423762,0.8584546876102457,1.0466666691005229,1.0,1.0833333333333333
ENG,1.0963392936824157,1.4303259240302728,1.5833333326510457,1.567748538391051,1.1686378150402368,1.4312738368398976,3.0,1.5325325325325323
ENGASE,0.9215705109210924,1.4013888884690546,1.2991341912707723,0.9865384637434712,0.8910638693098415,0.9750000048428774,1.0,1.0416666666666667
ENHO,1.100000023841858,1.2333333380520344,1.3777777755426035,1.100000023841858,0.9031347962390232,1.0250000059604645,,
ENKD1,0.8166666817333962,0.9583333414047956,1.6999999777310426,0.6187500008381903,0.911746933507182,1.0250000059604645,1.0,1.0
ENO1,1.1973568080125945,1.3895029176122933,1.4857793670894457,1.1588143378212463,1.1531897716355142,1.3722127325888496,1.5,2.2924830917874397
ENO1-AS1,0.9375000121071936,1.0,1.0,0.8666666708886623,1.2400000028312206,0.8500000002483526,,
ENO2,0.9776397531478054,1.4006060620882748,1.1453968214137216,1.0009253713591346,0.8929152688603142,1.0148148166912574,1.0,1.0277777777777777
ENO3,1.1316666789973775,3.5,1.050000011920929,0.8966666744401057,0.8861111151054502,1.0,,
ENOPH1,0.9441220320443372,1.0614880931829769,1.0475641061297871,0.9646153927518007,0.8820295495478382,1.0826388903790052,1.1428571428571428,1.1818783068783068
ENOSF1,1.0982142882033563,1.087638889377316,1.3025396857233271,0.8884615399576246,0.8906927228477848,0.927777778564228,1.0,1.0
ENOX1,,,0.1000000014901161,0.5500000007450581,1.1486111120838258,0.5500000007450581,1.0,1.0
ENOX2,0.9779762032308748,1.0633333406721552,1.224444445595145,0.9866666759053866,0.9555327994798226,1.0125000029802322,,
ENPEP,1.100000023841858,1.050000000745058,1.050000011920929,1.0,0.8996207406939211,1.1791666637485223,,
ENPP1,0.9375000031044086,0.9687500060535968,1.0,1.2051587238139103,0.9387301622735388,1.275000000372529,1.3333333333333333,2.1666666666666665
ENPP2,1.3516666784882545,1.0333333412806194,2.48365382415553,0.8300000004470348,1.0892693314067825,1.4674467628505594,1.0,1.2666666666666666
ENPP3,1.25,1.300000011920929,,,1.2244444502724543,1.050000011920929,,
ENPP4,1.0510416775424447,1.2785714295293604,1.0354079331725072,1.046533615281414,0.8212958409807095,1.050000001122986,1.0,1.1333333333333333
ENPP5,1.092708345502615,1.0875000034769375,1.051111107567946,0.8916666647074399,0.9761035617526056,0.5500000007450581,,
ENSA,0.9575968478245572,1.2711347933807131,1.132936221475701,1.042930235326259,0.9612146754693373,1.052582202047042,3.411764705882353,1.3246108427267849
ENTHD2,0.9777655734445204,1.3139384804433951,1.348888898731181,0.8358018235668685,0.923308084395272,1.413333332538605,1.0,1.0666666666666669
ENTPD1,0.9435817335308412,1.2230275966692716,1.6558333697418373,1.0510273028973318,1.031503959973275,1.149673202702033,1.0,1.1851851851851851
ENTPD1-AS1,1.2124999910593033,1.258333335320155,1.2499999782691398,0.9000000031664968,0.7166666681360868,0.7000000004967053,,
ENTPD2,,,1.0,1.050000011920929,,,,
ENTPD3,,,1.0,0.8000000063329935,1.020833336437742,1.550000011920929,,
ENTPD3-AS1,1.171111113495297,0.9566666590670744,0.5500000007450581,0.8583333355685074,0.7258333348565631,0.8000000063329935,,
ENTPD4,0.9516703319007144,1.0260073348413166,1.0287179499100416,0.8102564090267754,0.8836335609994806,1.149561404449898,1.3333333333333333,1.0833333333333333
ENTPD5,0.9658035719235027,1.2071428562381437,1.1722222301695082,1.1685096099972725,0.9946230156317588,0.9200000002980232,1.0,1.25
ENTPD6,0.96893939861294,1.3799107105338146,0.8630952332168818,1.0252380917706188,0.7785001732947227,0.9105263172011626,1.0,1.15
ENTPD7,0.7333333417773247,1.0,0.8700000002980233,1.0,0.8650000002235174,1.0,,
ENY2,1.0775907452846716,1.1765100452183617,1.216120520490949,1.0374163137715668,0.9879713062914344,1.0608987244212091,1.5454545454545454,1.3033189033189032
EOGT,0.8725000022777489,1.3095238199901014,1.0130952481357824,0.7696428620256484,0.7285984872529904,1.2583333253860474,,
EOMES,1.0832071205795102,1.338828675560805,1.1571748692137036,1.0847475081889657,0.929722224900292,1.1237547882614922,,
EP300,0.9334037129185432,1.0665957487283737,1.2052270936255771,0.9626213366423676,0.9139730078497982,0.9803030307621065,1.1,1.0956937799043065
EP400,1.0468360022591914,0.9796509725685753,1.1218566465329696,0.9220598336482004,0.9049219653568262,1.0152046786762818,1.0,1.0
EP400NL,0.864682539321837,1.0770833439504106,1.0123809532572825,1.1443833980074785,0.9434153166411616,0.9794871802895496,1.0,1.0
EPAS1,0.9601107288216022,1.249583341429631,2.953320689305588,1.822460337763741,1.5656197995432606,1.6448435107388442,1.5,1.2333333333333334
EPB41,1.0245067242176296,1.1690713076991124,1.1810191929700216,1.1048443257547629,0.9119938224971954,0.9898632488367904,1.0,1.2460532931121164
EPB41L1,1.0895833374621968,2.1499999053776264,0.935714301254068,1.0666666825612383,0.8761283289421097,1.2047618957502502,1.0,1.0
EPB41L2,1.2701236206579891,1.2428869047623483,1.1791666706403097,1.1689682541366857,1.0816910030217686,1.0803030305400942,1.0,1.2703703703703704
EPB41L3,1.2054700823325633,1.3371428410256547,1.2166666767249503,0.8533333367357651,0.9539395270478894,1.1096296296627433,1.0,1.1703703703703705
EPB41L4A,0.9875000004346172,1.2833333214124043,0.8988636441698129,1.0069444434096415,0.9072995016715468,0.9250000037252905,,
EPB41L4A-AS1,1.0480012476654386,1.298630580578577,1.1807070604704244,1.0122434972861487,1.000452618230193,1.0194444447341893,1.2666666666666666,1.2923976608187135
EPB41L4A-AS2,,,,,0.9619047631110464,1.0,,
EPB41L4B,1.800000071525574,1.050000011920929,,,1.0500203543302848,2.0,,
EPB41L5,0.8000000063329935,0.9988095270735876,1.0250000059604645,1.0529166693488756,0.9218008371499868,1.0,1.1666666666666667,1.0
EPC1,0.9990671448771166,1.2944447963924783,1.2234613442446465,1.0264761437143124,0.9583974889027148,1.101041667109045,1.25,1.111111111111111
EPC2,0.8867195612284164,0.9466450264217792,1.1315440192689628,0.9691987278560796,0.8494836949808972,1.0627450942993164,1.0,1.0
EPCAM,1.041666680946946,1.2916666747381291,,,1.1020716267442232,0.1000000014901161,1.9666666666666663,2.0
EPDR1,1.300000011920929,1.2999999523162842,0.916666659216086,0.5500000007450581,0.9235294148070264,1.0,,
EPG5,1.0140593011424135,1.1261507947201146,1.2714743719799737,0.9708592178161192,0.9494397283758892,1.106763286471079,1.0,1.0740740740740742
EPHA1,0.976129871467448,1.2093697559612826,0.2000000029802322,0.9282790030723548,0.8333333356098995,0.8833333179354668,1.0,1.0666666666666669
EPHA1-AS1,0.8895833337764171,1.2541666779046257,1.8000000081956389,0.7888888913724158,0.9000000001655685,0.8000000063329935,,
EPHA2,1.0,1.0,2.524999976158142,0.9000000301748514,1.0461478834195406,1.0,1.0,1.0
EPHA3,,,,,0.8875000001862645,1.3666666348775227,,
EPHA4,0.883333341528972,1.1833333373069763,1.9750000147355928,0.9327922122456228,0.937535634227573,1.077777776784367,,
EPHA7,,,0.1000000014901161,0.1000000014901161,,,,
EPHB1,1.0,2.25,,,1.186111115747028,1.5,,
EPHB2,0.9453571506376778,1.3124999972060325,1.0,1.6333333121405706,0.7957063405695685,0.9124999884516,,
EPHB3,1.183333333581686,2.0,,,,,1.1428571428571428,1.1666666666666663
EPHB4,0.6527777891606092,1.100000023841858,1.9833333293596904,0.821153852252815,0.83972270522106,1.1000000025699104,1.25,1.0
EPHB6,1.0682330929177035,1.272619053292724,1.4125396901416398,0.7885416731393585,0.9450808198222234,1.0583333345130086,,
EPHX1,1.1639583323771756,0.9933333326131104,1.4409523745220172,0.8220238137458051,0.913196183785188,1.0813204502377918,1.2105263157894737,1.361111111111111
EPHX2,1.0114219149251895,1.469345246929498,1.2797619093564296,1.0043402806002026,0.937136498215017,0.8611111127667956,1.5555555555555556,1.1666666666666667
EPHX3,1.050000011920929,1.050000011920929,0.5500000007450581,1.0,1.0,2.0,,
EPHX4,,,1.0,1.0,0.9555555569628874,0.1000000014901161,,
EPM2A,1.1249999925494194,1.2000000178813934,1.0,0.716666671137015,0.905446625499294,0.8785714304872921,,
EPM2AIP1,0.9532206454218032,1.1706518124966532,1.2993333314388409,0.934868396026105,0.9441075881829484,1.1025641032518485,1.3,1.082828282828283
EPN1,1.0011569690746118,1.1950378865050624,1.1853174585346429,0.995315642565104,0.91887463565143,0.9772222232487467,1.4,1.2146464646464648
EPN2,1.010000012256205,1.118750013411045,0.8694444435338179,1.0785714328170768,0.9630000099105356,0.9166666676600772,1.125,1.0
EPOR,0.9458333384245634,1.0916666847964127,1.3629629827897858,0.7583333350614541,0.9951851865759602,1.0166666706403098,1.25,1.0
EPPK1,,,,,,,1.0,1.0
EPRS,0.9702651713444712,1.3751123066869664,1.2879850199518097,1.0007292377684114,0.8835719300763857,1.0204545460980048,1.619047619047619,1.161387631975867
EPS15,1.0146212175757925,1.1916149137134098,1.2071374089625546,0.951963344100789,0.9573572889830988,0.9994949494497944,1.25,1.1147058823529412
EPS15L1,0.7756461699051087,1.0187500038051178,1.1421371619275027,1.1087353772957598,0.7996825420903781,1.0088888900147543,1.0,1.0833333333333337
EPS15P1,,,,,0.1000000014901161,0.1000000014901161,,
EPS8,1.1204166571299234,1.0111111061026652,1.1032407431759768,0.978333336673677,1.094901314405094,1.2756410250679042,1.0,1.2063492063492065
EPS8L1,0.8666666708886623,1.0,1.3499999940395355,1.2750000059604645,0.859947299698452,1.0,1.2222222222222223,1.0
EPS8L2,1.104047629844752,1.0586111210286615,1.113535355257265,1.037454214498005,0.7987876556743121,1.1166666666666667,1.25,1.0
EPSTI1,0.8958665685899504,1.1835714363759118,1.6201389017219223,0.9999554450517998,0.9358497895942182,1.0025000009064873,,
EPT1,0.9680808121959368,0.8041666607993344,1.0583333389074714,0.895416681561619,0.9369965779224344,0.9666666684760936,1.0,1.1666666666666663
ERAL1,1.0111309582811026,1.0937499993791182,1.2533333328862986,0.8486363650196128,0.910523710039397,0.9571428572138152,1.0,1.2
ERAP1,1.063495422344176,1.0340118986776186,1.1574603217875674,0.8836805622762305,0.893467824807875,1.0652762403879217,1.3333333333333333,1.0592592592592591
ERAP2,0.9873566697188612,1.2227165124851602,1.1921656947530972,0.9753850490047332,0.7992696222748604,0.9770833339231708,1.0,1.264718614718615
ERBB2,0.7374999983236193,1.7249999586492777,1.2333333464339375,0.9296218441670152,0.9729583999618162,1.0100000001490117,1.4,1.0833333333333333
ERBB2IP,0.9897607703047514,1.0995673141459297,1.1442931377393712,0.9591526177688996,0.9865310391685828,1.0644949505049173,1.1111111111111112,1.0922619047619049
ERBB3,1.695833305393656,1.2549999949522317,0.1000000014901161,1.9958582505924651,1.1825167867471011,0.775000000372529,2.088235294117647,1.5
ERBB4,1.1499999923010666,2.800000031789144,,,,,,
ERC1,1.1405010017869432,1.0187500001552203,0.9475000000869236,0.8552020230791484,0.9104545464653194,0.9666666661699612,1.6666666666666667,1.125
ERCC1,0.9476392395913278,1.2665696170404708,1.469607841771315,0.980688233744492,0.9588418791609848,1.2805555561143491,1.25,1.1944444444444444
ERCC2,0.9733333526977472,1.7374999861543377,1.1047619023493358,0.9516666731486718,0.8155822500755558,1.1472222223463986,1.0,1.1666666666666667
ERCC3,0.9940224414834608,1.276666657564541,1.3429924094099366,1.094728834633888,0.9353938438379408,1.080158732121899,1.0,1.0222222222222224
ERCC4,1.1242063428674425,1.0066666682561238,0.7000000004967054,1.0119047526358849,0.6493728662514021,1.2196969710516208,1.25,1.0
ERCC5,1.013623797476903,1.0496345066890251,1.1475219380502637,1.1643131874497867,0.848526300496253,0.981481481205534,1.0,1.0303030303030305
ERCC6,0.8854166779977579,1.4928571082917708,1.0468254023128087,0.9089947114624676,0.8479365107677285,1.0714285714285714,1.0,1.0
ERCC6L2,0.9929761893869864,0.967500006992902,1.4175000028063856,0.7613636406533646,0.8252559419433044,0.9305555570042796,,
ERCC8,0.8166666709714465,1.050000011920929,0.8500000242557791,0.7666666710542308,0.9041208827752116,0.8875000001862645,1.0,1.0
EREG,0.5500000007450581,1.050000011920929,2.947222298011184,1.629166674489776,1.2148148145467517,1.4944444485008717,,
ERF,0.9621491234177691,1.3917575812383485,1.3777871153469567,1.062005500117276,0.9948177862319206,1.253229974737771,1.3571428571428572,1.0833333333333333
ERG,,,1.377777764780654,1.199999988079071,1.033065571680338,1.13985506909481,,
ERGIC1,0.9466656198606712,1.17596726668666,1.013870504454783,1.0670817950127276,1.0574394908900209,1.0931726902603625,2.129032258064516,1.3565276828434722
ERGIC2,0.9456695230209174,0.9358482163691076,1.0495985505061551,0.963572200498913,0.9438481170432628,1.0910256422865086,1.0666666666666669,1.0694444444444444
ERGIC3,1.0108669953455922,1.348937349307821,1.3279709423993151,1.028533206958335,1.1234364861907735,1.084692284050527,1.65625,1.217732884399551
ERH,1.0158773344903511,1.218789895122553,1.2292696182823348,1.1310291948557658,1.090172255698177,1.079652122580982,1.4838709677419355,1.201277722608408
ERI1,0.9912500167265534,0.9508333366985122,1.2632275153168295,0.9099359064339064,0.8285359810483488,0.9549019627419172,1.0,1.222222222222222
ERI2,0.8875000001862645,0.5666666713853677,1.050000011920929,1.027777780675226,0.9361666668634172,1.0,1.0,1.0
ERI3,1.0748111274653718,1.1002768167329295,1.0422222322060002,0.8882142919426163,0.9134925334639044,0.8500000002483526,1.0,1.0666666666666669
